to	O
the	O
lack	O
of	O
taxonomic	O
work,	O
i.e.,	O
species	O
descriptions	O
-LRB-Linnean	O
shortfall;	O
Brown	O
&	O
Lomolino,	O
1998;	O
Whittaker	O
et	O
al.,	O
2005-RRB-	O
or	B-geography
absence	I-geography
of	I-geography
data	I-geography
regarding	I-geography
their	I-geography
distribution	I-geography
-LRB-Wallacean	O
shortfall;	O
Bini	O
et	O
al.,	O
2006-RRB-	O
.	O
Both	O
lead	O
to	O
a	O
third	O
gap	O
in	O
our	O
knowledge:	O
the	B-geography
lack	I-geography
of	I-geography
information	I-geography
on	I-geography
phylogenetic	I-geography
relationships,	I-geography
and	B-geography
thus	I-geography
the	I-geography
evolutionary	I-geography
history	I-geography
of	O
life	O
on	O
Earth	O
-LRB-i.e.,	O
Darwinian	O
shortfall,	O
Diniz-Filho	O
et	O
al.,	O
2013-RRB-	O
.	O
The	B-ecosystem
forests	I-ecosystem
of	I-ecosystem
eastern	I-geography
Brazil	I-ecosystem
-LRB-Atlantic	O
Forest	O
or	O
Mata	O
Atlntica-RRB-	O
harbor	O
an	O
incredible	O
amount	O
of	O
biodiversity,	B-geography
and	I-geography
are	I-geography
considered	I-geography
one	I-geography
of	I-geography
the	I-geography
biodiversity	I-ecosystem
hotspots	O
-LRB-Myers	O
et	O
al.,	O
2000-RRB-	O
.	O
With	O
less	O
than	O
10%	O
of	B-ecosystem
the	I-ecosystem
original	I-ecosystem
vegetation	I-ecosystem
remaining,	I-ecosystem
the	I-ecosystem
Atlantic	I-ecosystem
Forest	B-geography
is	I-geography
also	I-geography
a	I-geography
high	I-geography
conservation	I-geography
priority	O
-LRB-Myers	O
et	O
al.,	O
2000;	O
Ribeiro	O
et	O
al.,	O
2009-RRB-	O
.	O
Our	B-ecosystem
knowledge	I-ecosystem
about	I-ecosystem
biodiversity	I-ecosystem
in	I-ecosystem
this	I-ecosystem
area	I-ecosystem
is	O
not	O
static	O
as	O
inventories	O
of	O
angiosperms	O
have	O
shown	O
.	O
In	O
2009	O
the	O
list	O
of	O
flowering	O
plants	O
from	O
the	O
Atlantic	O
Forest	O
contained	O
ca	O
13,700	O
species	O
-LRB-Stehmann	O
et	O
al.,	O
2009-RRB-,	O
while	O
the	B-geography
most	I-geography
recent	I-geography
account	I-geography
-LRB-BFG,	I-geography
2015-RRB-	I-geography
includes	I-geography
ca	O
15,000	O
species	O
.	O
In	B-geography
both	I-geography
cases	I-geography
4949.5%	I-geography
of	I-geography
the	I-geography
species	O
are	O
reported	O
as	O
endemic	O
.	O
This	O
1,300	B-geography
species	I-geography
increase	I-geography
within	I-geography
six	I-geography
years	I-geography
is	I-geography
mainly	O
due	O
to	O
the	O
participation	O
of	O
specialists	O
for	O
most	O
plant	O
families	O
and	B-geography
the	I-geography
heavy	I-geography
use	I-geography
of	I-geography
new	I-geography
informatic	I-geography
tools	O
-LRB-BFG,	O
2015-RRB-	O
.	O
However,	B-geography
this	I-geography
increase	I-geography
also	I-geography
includes	I-geography
new	I-geography
species	I-geography
being	O
described	O
at	O
a	O
steady	O
rate	O
.	O
In	O
a	O
16	O
year	O
span	O
-LRB-19902006-RRB-,	O
1,194	O
species	O
of	O
angiosperms	O
were	O
described	O
for	O
the	O
Atlantic	O
Forest	O
-LRB-Sobral	O
&	O
Stehmann,	O
2009-RRB-,	O
which	O
represents	O
an	O
increase	O
of	O
about	O
80	O
species	O
per	O
year	O
.	O
Taking	O
the	O
total	B-geography
13,700	I-geography
species	I-geography
surveyed	I-geography
in	I-geography
2009,	I-geography
this	I-geography
means	I-geography
that	O
almost	O
8.7%	O
of	O
these	O
species	O
were	O
described	O
in	O
the	O
previous	O
15	O
years	O
.	O
This	O
high	O
species	O
description	O
rate	O
of	O
angiosperms	O
has	O
been	O
more	O
intense	O
in	O
the	O
middle	O
section	O
of	O
Atlantic	O
Forest	O
from	O
southern	O
Bahia	O
trough	O
Esprito	O
Santo	O
and	O
North	O
Eastern	O
Rio	O
de	O
Janeiro	O
.	O
The	B-ecosystem
forests	I-ecosystem
in	I-ecosystem
that	I-ecosystem
range	I-ecosystem
are	O
very	O
rich	O
for	O
both	O
plants	O
-LRB-Martini	O
et	O
al.,	O
2007;	O
Leitman	O
et	O
al.,	O
2015-RRB-,	O
and	O
animals	O
-LRB-Carnaval	O
&	O
Moritz,	O
2008;	O
Carnaval	O
et	O
al.,	O
2009;	O
Silva	O
et	O
al.,	O
2012-RRB-	O
.	O
Moreover,	O
these	O
areas	B-geography
have	I-geography
been	I-geography
historically	I-geography
poorly	I-geography
collected,	I-geography
and	I-geography
thus	I-geography
lesser	B-geography
known	I-geography
than	I-geography
the	I-geography
southern	I-geography
portions	O
of	O
Atlantic	O
Forest	O
in	O
So	O
Paulo,	O
Paran	O
and	O
Santa	O
Catarina,	O
and	O
central	O
and	O
western	O
Rio	O
de	O
Janeiro	O
.	O
Recent	B-geography
collection	I-geography
efforts,	I-geography
especially	I-geography
in	I-geography
medium	I-geography
to	I-geography
high	O
altitudes	O
have	O
yielded	O
several	O
new	O
species	O
-LRB-for	O
Melastomataceae	O
only:	O
Amorim,	O
Goldenberg	O
&	O
Michelangeli,	O
2009;	O
Goldenberg	O
&	O
Reginato,	O
2009;	O
Baumgratz,	O
Amorim	O
&	O
Jardim,	O
2011;	O
Reginato,	O
Baumgratz	O
&	O
Goldenberg,	O
2013;	O
Amorim,	O
Jardim	O
&	O
Goldenberg,	O
2014-RRB-	O
.	O
This	B-geography
was	I-geography
also	I-geography
the	I-geography
case	I-geography
for	I-geography
our	O
four	O
short,	O
34-day	O
collection	O
trips	O
to	B-geography
small	I-geography
area	I-geography
within	I-geography
the	I-geography
municipality	I-geography
of	I-geography
Wenceslau	O
Guimares,	O
in	O
southern	O
Bahia	O
.	O
These	O
trips	O
provided	O
enough	O
material	O
for	O
the	O
description	O
of	O
three	O
new	O
species	O
of	O
Melastomataceae,	B-geography
from	I-geography
three	I-geography
different	I-geography
genera:	I-geography
Huberia	I-geography
DC.,	I-geography
Meriania	O
Sw	O
.	O
and	O
Physeterostemon	O
R	O
Goldenb	O
.	O
&	O
Amorim	O
.	O
These	O
genera	B-geography
belong	I-geography
to	I-geography
distinct	I-geography
lineages,	I-geography
respectively	I-geography
the	I-geography
Merianthera	O
clade	O
-LRB-Goldenberg	O
et	O
al.,	O
2012-RRB-,	O
tribe	O
Merianieae	O
-LRB-Goldenberg	O
et	O
al.,	O
2015-RRB-,	O
and	O
Miconieae/Eriocnema	O
clade	O
-LRB-Amorim,	O
Goldenberg	O
&	O
Michelangeli,	O
2009-RRB-	O
.	O
Huberia	O
has	O
16	O
species,	O
most	O
of	B-geography
them	I-geography
from	I-geography
eastern	I-geography
Brazil	I-geography
except	I-geography
for	I-geography
four	B-geography
species	I-geography
found	I-geography
in	I-geography
the	I-geography
Andes	I-geography
in	O
Peru	O
and	O
Ecuador	O
-LRB-Baumgratz,	O
2004-RRB-	O
.	O
Meriania	O
has	O
95110	O
species,	O
ranging	O
from	O
southern	O
Mexico	O
and	O
Caribbean	O
to	O
Bolivia	O
and	O
southeastern	O
Brazil	O
-LRB-Michelangeli,	O
Carmenate-Reyes	O
&	O
Sosa,	O
2015-RRB-	O
.	O
Physeterostemon	O
has	O
four	O
species,	O
all	O
endemic	O
to	O
southern	O
Bahia	O
-LRB-Amorim,	O
Jardim	O
&	O
Goldenberg,	O
2014-RRB-	O
.	O
The	O
discovery	O
of	B-geography
three	I-geography
distantly	I-geography
related	I-geography
species	I-geography
in	I-geography
the	I-geography
same	O
family	O
and	O
in	O
the	O
same	O
area	O
underscores	O
our	O
lack	O
of	O
knowledge	O
for	O
several	O
groups	O
and	O
areas	O
of	O
the	O
tropics	O
.	O
It	O
is	B-geography
important	I-geography
to	I-geography
emphasize	I-geography
that	I-geography
every	I-geography
one	I-geography
of	O
the	O
three	O
species	O
described	O
here	O
has	O
characters	O
that	B-geography
are	I-geography
unique	I-geography
within	I-geography
their	I-geography
respective	I-geography
lineages	I-geography
-LRB-see	B-geography
discussions	I-geography
below-RRB-,	I-geography
thus	I-geography
the	I-geography
discovery	I-geography
of	I-geography
these	O
new	O
species	O
goes	O
beyond	O
that	O
of	O
adding	O
to	O
species	O
to	O
groups	O
and	B-geography
areas,	I-geography
but	I-geography
also	I-geography
greatly	I-geography
add	I-geography
to	I-geography
our	O
knowledge	B-geography
of	I-geography
morphological	I-geography
diversity	I-geography
and	I-geography
evolution	I-geography
for	I-geography
each	O
of	O
the	O
three	O
genera	O
.	O
Moreover,	O
some	O
of	O
the	O
groups	O
described	O
in	O
the	O
last	O
10	O
years	O
represent	O
key	O
lineages	O
heretofore	O
unknown	O
.	O
An	B-geography
example	I-geography
is	I-geography
Physeterostemon	I-geography
-LRB-Goldenberg	I-geography
&	B-geography
Amorim,	I-geography
2006-RRB-,	I-geography
first	I-geography
described	I-geography
from	I-geography
two	I-geography
species	O
from	O
southern	O
Bahia,	O
and	O
that	O
turned	O
out	O
to	O
represent	O
the	O
sister	O
group	O
of	O
the	O
Miconieae	O
-LRB-Amorim,	O
Goldenberg	O
&	O
Michelangeli,	O
2009-RRB-,	O
an	O
exclusively	O
Neotropical	O
group	O
with	O
ca	O
2,000	O
species	O
.	O
The	O
description	O
of	O
the	O
species	O
here	O
is	O
as	B-geography
a	I-geography
good	I-geography
example	I-geography
of	I-geography
a	I-geography
Linnean	I-geography
shortfall,	O
because	O
three	O
new	O
species	O
from	O
a	O
single	B-geography
family	I-geography
are	I-geography
found	I-geography
in	I-geography
the	I-geography
same	I-geography
place,	O
disclosing	O
the	O
absence	O
of	B-geography
basic	I-geography
knowledge	I-geography
regarding	I-geography
the	I-geography
biodiversity	I-ecosystem
of	I-geography
the	O
area	O
.	O
As	O
for	O
conservation	O
purposes,	O
the	O
description	B-geography
of	I-geography
these	I-geography
probably	I-geography
endemic	I-geography
species	I-geography
per	I-geography
se	O
is	O
a	O
signal	O
that	O
this	O
area	O
deserves	B-geography
more	I-geography
attention	I-geography
regarding	I-geography
research	I-geography
and	I-geography
policies,	I-geography
but	O
its	O
consequences	O
go	O
farther:	O
this	O
area	B-geography
has	I-geography
a	I-geography
relevant	I-geography
role	I-geography
as	I-geography
a	I-geography
phylogenetic	B-geography
-LRB-both	I-geography
genetic	I-geography
and	I-geography
morphological-RRB-	I-geography
stock	I-geography
-LRB-Vane-Wright,	O
Humphries	O
&	O
Williams,	O
1991;	O
Faith,	O
1992;	O
Nee	O
&	O
May,	O
1997;	O
Sechrest	O
et	O
al.,	O
2002;	O
Hidasi-Neto,	O
Loyola	O
&	O
Cianciaruso,	B-geography
2013-RRB-,	I-geography
and	I-geography
thus	I-geography
is	I-geography
also	I-geography
valuable	I-geography
as	O
a	O
phylogenetic	O
conservation	O
priority	O
.	O
Study	O
Area	O
The	O
Estao	O
Ecolgica	O
Estadual	O
de	O
Wenceslau	O
Guimares	O
-LRB-EEEWG-RRB-	O
was	O
created	O
in	O
1997	O
and	O
enlarged	O
in	O
2000,	O
totaling	O
2,418	O
hectares	O
-LRB-Bahia,	O
2010-RRB-	O
.	O
The	O
reserve	B-geography
is	I-geography
contained	I-geography
within	I-geography
a	I-geography
single	I-geography
municipality,	I-geography
Wenceslau	O
Guimares,	O
in	O
the	O
southern	O
portion	O
of	O
the	O
state	O
of	O
Bahia,	O
Brazil	O
-LRB-Fig	O
1-RRB-	O
.	O
Its	O
geomorphology	O
includes	O
deep	O
and	O
straight	O
valleys	O
200500	O
m	O
wide,	O
at	O
550	O
m	O
elevation	O
at	O
the	O
lowest	O
point,	O
and	O
enclosed	O
by	O
mountains	O
up	O
to	O
1,000	O
m	O
elevation,	O
with	B-geography
slopes	I-geography
ranging	I-geography
mostly	I-geography
between	I-geography
15	I-geography
and	I-geography
50	O
.	O
The	B-geography
soils	I-geography
are	I-geography
mostly	I-geography
alic	I-geography
Oxisols,	I-geography
but	I-geography
there	B-geography
are	I-geography
also	I-geography
Lithic	I-geography
Psamments	I-geography
and	I-geography
Ultisols	O
.	O
The	B-ecosystem
climate	I-ecosystem
is	I-ecosystem
tropical	I-ecosystem
and	I-ecosystem
humid,	O
but	O
some	O
slopes	O
facing	O
west	B-geography
can	I-geography
be	I-geography
considered	I-geography
as	I-geography
sub-humid	I-geography
.	O
The	O
annual	O
mean	O
temperature	O
ranges	O
between	O
22	O
and	O
25.5	O
C,	O
and	O
rainfall	O
between	O
800	O
and	O
1,500	O
mm	O
-LRB-Bahia,	O
2010-RRB-	O
.	O
The	O
area	O
surrounding	O
the	O
reserve	O
has	O
been	O
almost	O
entirely	O
logged	O
and	O
cleared	O
.	O
It	O
is	O
nowadays	O
covered	B-geography
with	I-geography
small	I-geography
rural	I-geography
properties,	I-geography
and	I-geography
the	I-geography
agricultural	I-ecosystem
activities	B-geography
are	I-geography
based	I-geography
mostly	I-geography
on	I-geography
cocoa,	I-geography
fruticulture	O
-LRB-mostly	O
soursop,	O
locally	O
called	O
graviola,	O
and	O
sold	O
as	O
frozen	O
pulp-RRB-	O
and	O
subsistence	O
crops	O
.	O
Some	O
areas	O
inside	O
the	O
reserve	O
has	O
been	O
cleared	O
and	B-ecosystem
used	I-ecosystem
for	I-ecosystem
agricultural	I-ecosystem
purposes	I-ecosystem
for	I-ecosystem
a	I-ecosystem
long	B-geography
time	I-geography
up	I-geography
to	I-geography
the	I-geography
1990s,	B-geography
but	I-geography
now	I-geography
there	I-geography
are	I-geography
no	I-geography
families	O
living	O
in	O
it	O
anymore	O
.	O
Apart	O
from	O
some	O
areas	O
covered	O
with	B-geography
secondary	I-geography
vegetation,	I-geography
mostly	I-geography
on	I-geography
the	I-geography
bottom	I-geography
of	O
the	O
valleys	O
and	O
lower	O
slopes,	O
the	O
reserve	O
is	O
covered	O
with	O
sub-montane	O
tropical	O
moist	O
forest	O
-LRB-Floresta	O
Ombrfila	O
Densa	O
Submontana,	O
according	O
to	O
the	O
Brazilian	O
official	O
classification	O
system;	O
Veloso,	O
Rangel-Filho	O
&	O
Lima,	O
1991-RRB-	O
.	O
On	O
slopes	O
up	O
to	O
50,	O
the	O
canopy	O
is	O
815	O
m	O
high,	O
and	O
average	O
trunk	O
diameter	O
1530	O
cm,	O
with	O
remnant	O
trees	O
up	O
to	O
30	O
m	O
tall	O
and	O
1	O
m	O
diameter;	O
the	B-geography
understory	I-geography
is	I-geography
well	I-geography
developed	I-geography
and	I-geography
the	I-geography
trees	O
usually	O
heavy	O
with	O
epiphytes	O
.	O
The	B-ecosystem
vegetation	I-ecosystem
on	I-ecosystem
slopes	I-ecosystem
above	I-ecosystem
800	O
m	O
is	O
lower,	O
the	O
canopy	O
at	O
36	O
m,	O
and	O
average	O
trunk	O
diameter	O
510	O
cm,	O
with	O
a	O
dense	O
moss	O
and	O
lichen	O
cover	O
.	O
Steeper	O
and	O
more	O
exposed	O
slopes	O
and	O
some	O
mountain	O
tops	O
are	O
covered	O
with	O
sparse	O
vegetation,	O
with	O
a	O
mosaic	O
of	O
shrubs	O
and	O
herbs	O
on	O
lithic	O
soils.10.7717/peerj.1824/fig-1Figure	O
1	O
Map	O
with	B-geography
the	I-geography
collection	I-geography
localities	I-geography
in	I-geography
the	I-geography
municipality	I-geography
of	O
Wenceslau	O
Guimares,	O
Bahia,	O
Brazil	O
.	O
Botanical	O
exploration	O
in	O
the	O
area	O
is	O
recent	O
.	O
They	O
began	O
in	O
the	O
early	O
1990s,	O
with	O
A.M	O
Carvalho,	O
F	O
Frana,	O
E	O
Melo,	O
S	O
Mayo,	O
W.W	O
Thomas	O
and	O
S.C	O
SantAnna	O
.	O
Surprisingly	O
there	O
are	O
only	O
three	O
new	O
species	O
of	O
plants	B-geography
described	I-geography
with	I-geography
types	I-geography
from	I-geography
Wenceslau	I-geography
Guimares,	I-geography
all	O
of	O
them	O
bromeliads	O
-LRB-Leme	O
&	O
Luther,	O
1998;	O
Leme,	O
1999;	O
Leme	O
&	O
Luther,	O
2003-RRB-	O
.	O
There	B-geography
is	I-geography
also	I-geography
a	I-geography
new	I-geography
species	I-geography
of	O
treefrog	O
-LRB-Anura-RRB-	O
described	O
for	O
the	O
area	O
-LRB-Caramaschi	O
&	O
Rodrigues,	O
2003-RRB-	O
.	O
Material	O
and	O
Methods	O
Fertile	O
specimens	O
were	O
collected	O
and	O
processed	O
following	O
the	B-geography
traditional	I-geography
procedures	I-geography
related	I-geography
to	I-geography
botanical	I-geography
specimens	I-geography
-LRB-Mori	O
et	O
al.,	O
1989-RRB-	O
.	O
The	O
holotypes	O
and	O
paratypes	O
were	O
deposited	O
either	O
at	O
CEPEC	O
or	O
UPCB	O
-LRB-acronyms	O
following	O
Thiers,	O
2015-RRB-,	O
with	O
duplicates	O
sent	O
to	O
HURB,	O
NY,	O
RB	O
and	O
other	O
herbaria,	O
whenever	O
available	O
.	O
Comparisons	O
with	O
other	O
species	O
in	O
each	B-geography
genus	I-geography
were	I-geography
based	I-geography
in	I-geography
herbarium	I-geography
specimens	I-geography
and	O
bibliography	O
as	O
well:	O
Baumgratz	O
-LRB-1997,	O
2004;	O
Huberia-RRB-;	O
Chiavegatto	O
-LRB-2009-RRB-	O
and	O
Chiavegatto	O
&	O
Baumgratz	O
-LRB-2015;	O
Meriania-RRB-;	O
Goldenberg	O
&	O
Amorim	O
-LRB-2006-RRB-,	O
Amorim,	O
Goldenberg	O
&	O
Michelangeli	O
-LRB-2009-RRB-,	O
Amorim,	O
Jardim	O
&	O
Goldenberg	O
-LRB-2014;	O
Physeterostemon-RRB-	O
.	O
Our	O
judgment	O
on	O
the	O
species	O
limits	O
followed	O
the	O
morphological-phenetic	O
species	O
concept	O
-LRB-Judd,	O
2007-RRB-	O
.	O
Collection	O
permits	O
were	O
issued	O
by	O
the	O
Instituto	O
do	O
Meio	O
Ambiente	O
e	O
Recursos	O
Hdricos	O
-LRB-INEMA/Bahia:	O
2014-008132/TEC/PESQ-0010	O
and	O
2015-010036/TEC/PESQ-0015-RRB-	O
for	O
the	O
plants	O
inside	O
Estao	O
Ecolgica	O
Estadual	O
de	O
Wenceslau	O
Guimares	O
.	O
The	O
electronic	O
version	O
of	O
this	O
article	O
in	O
Portable	O
Document	B-geography
Format	I-geography
-LRB-PDF-RRB-	I-geography
will	I-geography
represent	I-geography
a	I-geography
published	I-geography
work	O
according	O
to	O
the	O
International	O
Code	O
of	O
Nomenclature	O
for	O
algae,	O
fungi,	O
and	O
plants	B-geography
-LRB-ICN-RRB-,	I-geography
and	I-geography
hence	I-geography
the	I-geography
new	I-geography
names	I-geography
contained	O
in	O
the	O
electronic	O
version	B-geography
are	I-geography
effectively	I-geography
published	I-geography
under	I-geography
that	I-geography
Code	I-geography
from	O
the	O
electronic	O
edition	O
alone	O
.	O
In	O
addition,	O
new	O
names	O
contained	O
in	O
this	O
work	O
which	O
have	O
been	O
issued	O
with	O
identifiers	B-geography
by	I-geography
IPNI	I-geography
will	I-geography
eventually	I-geography
be	I-geography
made	I-geography
available	O
to	O
the	O
Global	O
Names	O
Index	O
.	O
The	O
IPNI	O
LSIDs	O
can	O
be	O
resolved	O
and	B-geography
the	I-geography
associated	I-geography
information	I-geography
viewed	I-geography
through	I-geography
any	I-geography
standard	O
web	O
browser	O
by	O
appending	O
the	O
LSID	O
contained	O
in	O
this	O
publication	O
to	O
the	O
prefix	O
http://ipni.org/	O
.	O
The	O
online	O
version	O
of	O
this	O
work	O
is	O
archived	O
and	O
available	O
from	O
the	O
following	O
digital	O
repositories:	O
PeerJ,	O
PubMed	O
Central,	O
and	O
CLOCKSS.10.7717/peerj.1824/fig-2Figure	O
2	O
Huberia	O
sessilifolia	O
.	O
-LRB-A-RRB-	O
Vegetative	O
branch,	O
adaxial	O
view	O
.	O
-LRB-B-RRB-	O
Vegetative	O
branch,	O
abaxial	O
view	O
.	O
-LRB-C-RRB-	O
Flowering	O
branch	O
.	O
-LRB-D-RRB-	O
Inflorescence	O
with	O
flowers	O
in	O
bud	O
.	O
-LRB-E-RRB-	O
Inflorescences	O
with	O
flowers	O
at	O
anthesis	O
.	O
-LRB-F-RRB-	O
Stamens	O
and	O
style	O
.	O
-LRB-G-RRB-	O
Infrutescence	O
with	O
capsules	O
before	O
dehiscence,	O
side	O
view	O
.	O
-LRB-H-RRB-	O
Infrutescence	O
with	O
capsules	O
before	O
dehiscence,	O
top	O
view	O
-LRB-all	O
photos	O
by	O
Fabian	O
Michelangeli-RRB-.10.7717/peerj.1824/fig-3Figure	O
3	O
Huberia	O
sessilifolia	O
.	O
-LRB-A-RRB-	O
Flowering	O
branch	O
.	O
-LRB-B-RRB-	O
Flower	O
bud	O
.	O
-LRB-C-RRB-	O
Flower	O
at	O
anthesis	O
.	O
-LRB-D-RRB-	O
Petal,	O
adaxial	O
surface	O
.	O
-LRB-E-RRB-	O
Flower,	O
longitudinal	O
section,	O
and	O
detail	O
of	O
torus	O
with	O
petals	O
and	O
anthers	O
removed	O
.	O
-LRB-F-RRB-	O
Anthers	O
in	O
ventral,	O
dorsal	O
and	O
side	O
view	O
.	O
-LRB-G-RRB-	O
Leaves	O
of	O
lower	O
branches	O
with	O
detail	O
of	O
the	O
leaf	O
margin	O
.	O
-LRB-H-RRB-	O
Infrutescence	O
.	O
-LRB-I-RRB-	O
Fruit,	O
before	O
dehiscence	O
.	O
-LRB-AF	O
from	O
Goldenberg	O
et	O
al	O
2052,	O
NY;	O
GI	O
from	O
Goldenberg	O
et	O
al	O
1762,	B-geography
NY,	I-geography
and	I-geography
also	I-geography
from	I-geography
alcohol-preserved	I-geography
flowers	I-geography
and	O
photos	O
of	O
live	O
plants-RRB-.10.7717/peerj.1824/fig-4Figure	O
4	O
SEMs	O
of	O
leaf	O
surfaces	O
of	O
Huberia	O
sessilifolia	O
-LRB-AB-RRB-	O
and	O
Meriania	O
inflata	O
-LRB-CD-RRB-	O
.	O
Results	O
Huberia	O
sessilifolia	O
R	O
Goldenb	O
.	O
&	O
Michelangeli,	O
spec	O
.	O
nov	O
-LRB-Figs	O
2,	O
3	O
and	O
4A4B-RRB-	O
Type	O
.	O
Brazil,	O
Bahia:	O
Mun	O
.	O
Wenceslau	O
Guimares,	O
Estao	O
Ecolgica	O
Estadual	O
Wenceslau	O
Guimares,	O
trilha	O
para	O
a	O
Pedra	O
da	O
Torre,	O
133517.1S,	O
39434.3W,	O
750	O
m,	O
12	O
Oct	O
2014	O
-LRB-fl-RRB-,	O
R	O
Goldenberg	O
&	O
F	O
A	O
Michelangeli	O
2052	O
-LRB-holotype:	O
UPCB;	O
isotypes:	O
CEPEC,	O
HURB,	O
K,	O
MBML,	O
MO,	O
NY,	O
RB-RRB-	O
.	O
Diagnosis	O
.	O
A	O
species	O
of	O
Huberia	O
that	O
differs	O
from	O
all	O
other	O
species	O
in	O
the	O
genus	O
due	O
to	O
the	O
sessile	O
leaves	O
with	O
subcordate	O
to	O
cordate	O
bases,	O
short	O
-LRB-11.3	O
mm	O
long-RRB-	O
sepals,	O
and	O
the	O
connective	O
with	O
a	O
very	O
short	O
-LRB-1.31.7	O
mm	O
long-RRB-	O
dorsal	O
tooth	O
.	O
Description	O
.	O
Trees	O
or	O
shrubs	O
45	O
m	O
high,	O
with	O
few	O
erect	O
branches	O
.	O
Young	O
stems,	O
leaves,	O
inflorescences	O
and	O
hypanthia	O
glutinose	O
-LRB-both	O
in	O
fresh	O
and	O
dry	O
specimens-RRB-,	O
covered	O
with	O
glandular	O
trichomes	O
with	O
very	O
short	O
stalks,	O
which	B-geography
are	I-geography
more	I-geography
distinctive	I-geography
on	I-geography
both	I-geography
leaf	I-geography
surfaces,	O
where	O
they	O
are	O
located	O
on	B-geography
depressions	I-geography
and	I-geography
look	I-geography
more	I-geography
like	I-geography
dots	I-geography
than	O
trichomes,	O
otherwise	O
glabrous	O
.	O
Young	O
stems	O
slightly	O
quadrangular	O
or	O
slightly	O
4-sulcate,	O
later	O
becoming	O
terete;	O
interpetiolar	O
lines	O
absent	O
.	O
Leaves	O
opposite,	O
isomorphic,	O
bigger	O
on	O
the	O
proximal	O
portions	O
of	O
the	O
branches,	O
then	O
gradually	O
smaller	O
towards	O
the	O
apex;	O
petioles	B-geography
absent	I-geography
when	I-geography
seen	I-geography
in	I-geography
adaxial	I-geography
view,	I-geography
but	O
the	O
leaves	O
have	O
a	O
thick,	O
rounded,	O
11.5	O
mm	O
long	O
protuberance	O
at	O
the	O
base,	O
in	O
abaxial	B-geography
view,	I-geography
that	I-geography
may	I-geography
be	I-geography
interpreted	I-geography
as	I-geography
a	O
reduced	O
petiole;	O
blades	O
on	O
fertile	O
branches	O
-LRB-2--RRB-35	O
-LRB-1--RRB-1.73.7	O
cm,	O
chartaceous,	O
ovate	O
to	O
ovate-elliptic,	O
base	O
subcordate	O
to	O
cordate,	O
apex	O
broadly	O
acute	O
to	O
obtuse	O
or	O
rounded,	O
margin	O
entire	O
and	O
narrowly	O
hyaline;	O
blades	O
on	O
sterile	O
branches	O
larger	O
than	O
on	O
the	O
fertile	O
branches,	O
up	O
to	O
9	O
5	O
cm,	O
apex	O
obtuse	O
to	O
acute,	O
margins	O
denticulate;	O
venation	O
acrodromous,	O
basal,	O
lacking	B-geography
domatia,	I-geography
with	I-geography
one	I-geography
pair	I-geography
of	I-geography
secondaries,	I-geography
elevated	O
on	O
abaxial	O
surface,	O
and	O
with	O
an	O
additional	O
pair	O
